Name Ship to,Ship to party,Total Cost,Min,Max
Biotrans Kft.,505977354,94436.5,1262.4,2524.8
DEBRECENI EGYETEM KLINIKAI KÖZPONT,505377179,390885.67,4.7,864.5440000000001
Bács-Kiskun Vármegyei Oktatókórház,505377250,4340.2,11.1,11.1
Debreceni Egyetem Klinikai Központ,505377261,185793.82,11.38,210.82999999999998
Hatvani Albert Schweitzer,505378722,33174.97,16.65,110.0
Tolna Vármegyei Balassa János Kórhá,505377175,158778.27,56.8,585.2
MAGYAR SAJT KFT.,505378668,305504.94,278.6,3838.4
P.DUSSMANN KFT.,505872867,65152.1,254.28,511.05
VASÚTEGÉSZSÉGÜGYI NONPROFIT KÖZHASZ,505378386,5024.18,5.776,5.776
DOME FACILITY SERVICES KF,505379043,362984.87,7.67,1185.01
Vas Vármegyei Markusovszky Egyetemi,505378723,11422.34,247.59,247.59
Gottsegen György Országos,505377296,2503.59,1.52,1.52
Sugo Food Kft.,505379422,588556.46,0.819,1794.7
Szabolcs-Szatmár-Bereg Vármegyei,505378717,689322.29,1.204,1013.16
DELIREST Magyarország Kft.,505377591,84860.72,5.55,255.35000000000002
NAGY ÉS FIAI KFT,505377701,202924.33,8.08,2067.3199999999997
AUCHAN MAGYARORSZÁG KFT.,505378373,325019.26,0.07,1045.7
HILLTOP NESZMÉLY ZRT.,505379411,26008.88,95.6,298.6
PLAZMASZOLGÁLAT KFT.,505378482,75396.24,1.0,55.53
LESAFFRE MAGYARORSZÁG,505378333,178137.42,1107.5,3362.2
NAGYPR KFT.,505379075,12282.96,124.44,124.44
Dél-Pesti Centrumkórház Országos,505379194,2503.59,3.5,3.5
FRESH CORNER RESTAURANTS KFT.,505378436,75939.36,7.300000000000001,184.20999999999998
AUCHAN MAGYARORSZÁG KFT.,505378357,676232.49,0.6,396.64
Dél-Pesti Centrumkórház Országos,505379196,56347.23,3.2,317.3
Veszprém Vármegyei Csolnoky Ferenc,505378716,243205.29,5.55,878.164
SIÓFOKI KÓRHÁZ-RENDELÖINTÉZET,505377153,198393.17,0.9,134.881
Semmelweis Egyetem,505413084,146731.72,5.4,604.018
AUCHAN MAGYARORSZÁG KFT.,505378369,41870.74,37.96,214.32
KURUCZ AGRO KFT,505379454,3814.88,189.2,189.2
DELIREST Magyarország Kft.,505377659,5663.16,37.425,66.8
MEDICOVER DIAGNOSZTIKAI KÖZPONT ZRT,505379359,10014.35,3.93,26.974
AUCHAN MAGYARORSZÁG KFT.,505378347,341026.17,0.86,610.835
KEL KFT. - KAY EEU LOGISZTIKA,505378056,3110266.83,0.97,22005.600000000002
PRIZMA-JUNIOR ZRT.,505378817,82748.19,5.55,121.11
WIESBAUER-DUNAHÚS KFT.,505377718,790142.11,1.0,9012.0
Melis Operation - MATILD PALACE HOT,505991335,173112.55,19.05,676.7200000000001
BUDAPESTI ZSIDÓ HITKÖZSÉG,505379058,46832.19,27.126,570.666
S&K Lap Kft.,505766619,25958.18,4.17,217.61
PÁRIZS PROPERTY KFT.,505379394,128985.23,0.36,445.19
Győr-Moson-Sopron-Vármegyei Petz Al,505377236,121076.67,26.046,517.0
DELIREST Magyarország Kft.,505377603,127938.64,206.88,419.382
DELIREST Magyarország Kft.,505377656,110521.98,10.64,146.3
DELIREST Magyarország Kft.,505377641,69795.15,5.55,482.2
Budapesti Péterfy Sándor Utcai Kórh,505876553,55934.91,7.2,448.27
RAUCH HUNGÁRIA KFT.,505377245,1596673.16,19.0,9659.84
Váci Jávorszky Ödön Kórház,505377491,123425.09,0.6,101.38
Auchan Miskolc 1,507378672,27549.16,35.06,35.06
DELIREST Magyarország Kft.,505377593,142275.38,47.18,261.72
Boldog Gellért Egészségügyi,505377526,17987.12,1.952,12.0
AUCHAN MAGYARORSZÁG KFT.,505378358,209787.03,0.106,350.6
NISSIN FOODS KFT.,505378310,179975.96,64.155,943.455
AUCHAN MAGYARORSZÁG KFT.,505378360,554626.0,0.378,272.33
DELIREST Magyarország Kft.,505377658,23964.58,30.57,90.36
Medigor Bt.,505761090,59170.56,11.04,75.532
ADRIA PALACE KFT.,505378306,307777.88,0.43,466.25100000000003
Pécs A6 Factory,506036212,50974.45,22.9,99.6
GYÖRI KEKSZ KFT.,505377757,677728.47,0.3,1226.84
BARDUSCH BÉRTEXTÍLIA KFT.,505377995,878441.4,7.86,3889.0
Dél-Pesti Centrumkórház Országos He,505379195,85313.98,6.4,157.42
AUCHAN MAGYARORSZÁG KFT.,505378362,296622.56,0.465,493.09000000000003
AUCHAN MAGYARORSZÁG KFT.,505378345,399153.23,0.4,625.8
ABA-CLEAN KFT.,505379233,1051236.41,104.55,4133.7
Vas Vármegyei Markusovszky Egyetemi,505378724,209004.66,2.76,897.48
Medicover Egészségközpont Zrt.,507459991,5900.82,56.516,56.516
RICHTER GEDEON RT,505377708,257439.97,103.6,4818.0
CZAGIKER KFT,505377660,1108342.45,4.812,4161.62
CPI HOTELS EUROPEUM KFT.,505378534,258537.37,0.66,251.458
WAGNER PHARMA KFT.,505378514,4961.18,26.9,26.9
AUCHAN MAGYARORSZÁG KFT.,505378349,250324.08,0.5,903.3000000000001
FRESENIUS MEDICAL CARE MAGYARORSZÁG,505377529,335007.91,0.2,243.17399999999998
AUCHAN MAGYARORSZÁG KFT.,505378352,292979.62,0.212,552.694
DELIREST Magyarország Kft.,505377642,97918.25,1.88,396.05
Semmelweis Egyetem,505413081,29614.4,6.62,195.345
Budapesti Szent Margit Kórház,505378701,57622.18,12.908,237.39
KEL KFT. - KAY EEU LOGISZTIKA,505378055,1254275.39,15.0,16370.0
Heim Pál Országos Gyermekgyógyászat,505377116,154772.09,1.0,526.24
P.DUSSMANN KFT.,507117060,88747.25,28.889,301.898
FLOR KFT.,505378544,86106.29,8.64,796.74
Ózdi Almási Balogh Pál Kórház,505378754,80560.59,17.22,262.6
Future Tech Kft. - Húsüzem,507239327,5724.82,71.7,71.7
SZIGETVÁRI KÓRHÁZ,505377747,129848.35,154.896,645.4
Nagykanizsai Kanizsai Dorottya Kórh,505377124,197138.8,3.5,193.39999999999998
PRIZMA-JUNIOR ZRT.,505378814,129633.55,0.18,733.14
PRIZMA-Food Szolgáltató Korlátolt F,507037437,117145.35,16.65,607.458
ALFÖLDI TEJ ÉRTÉKESÍTÖ,505378454,3989435.21,21.725,19124.15
IBIS TRADE KFT,505377691,339790.24,1.176,1199.62
SAVENCIA FROMAGE&DAIRY HU,505377281,1276718.2,4.42,4734.94
HÉVINVEST SPA-GOLF ZRT.,505377770,178094.1,22.46,434.83
NESTLÉ HUNGÁRIA KFT.,505377241,1315569.03,1.4,2420.2999999999997
WEWALKA KFT,505379458,161454.48,1.476,222.69
PALCSÓ ZOLTÁN KFT.,505379066,385403.03,43.8,2301.0
DELIREST Magyarország Kft.,505994272,132442.18,6.4,506.52
KAPOS TERNERO KFT.,505378825,10273.7,251.9,251.9
Pannonia Bio,506017214,1943505.34,18.9,13794.9
SOLE-MIZO ZRT.,505377695,416547.43,0.5,2056.5
BORSODI SÖRGYÁR KFT.,505377167,1414253.98,20.9,8600.32
DELIREST Magyarország Kft.,507419948,60817.42,2.1,338.58
KAISERFOOD KFT.,505378773,323817.53,0.33,1518.592
METRO KERESKEDELMI KFT.,505379084,4733.86,271.99,271.99
DELIREST Magyarország Kft.,505377609,171944.98,0.47,174.67
SPAR MAGYARORSZÁG KFT.,505378014,153834.18,19.4,655.41
ANIMAL-HYGIENE KFT.,505378653,2775191.46,0.552,56079.2
AUCHAN MAGYARORSZÁG KFT.,505378361,420521.22,0.378,632.574
UNILEVER MAGYARORSZÁG KFT,505377486,53191.4,24.765,201.485
USUS MEDITECHNIK,505377677,95051.82,12.54,287.732
AUCHAN MAGYARORSZÁG KFT.,505378359,239992.51,0.212,533.41
KAISERFOOD KFT.,505378774,667894.95,0.486,1365.385
"ORSZÁGOS MENTÁLIS, IDEGGYÓGYÁSZATI",505377172,8166.74,7.86,51.5
INTERBOS KFT.,505378457,147424.92,529.55,530.75
Komárom-Esztergom Vármegyei Szent,505377477,97055.7,6.7,1190.8
SZEGEDI TUDOMÁNYEGYETEM ÁLTAL.ORVOS,505377152,347982.88,0.602,459.56
MISSZIÓ EGÉSZSÉGÜGYI KÖZPONT,505378736,15677.51,4.7,80.85
RE-GUARD KFT.,505377999,211547.87,3.8,299.908
PRIZMA-JUNIOR ZRT.,505378803,17366.79,103.0,367.984
Fundus Invest Kft.,507503860,189422.48,41.8,2891.7
KURUCZ AGRO KFT,505377234,11618.34,258.6,258.6
DELIREST Magyarország Kft.,505377599,126148.58,1.05,172.074
SÁTORALJAÚJHELYI ERZSÉBET KÓRHÁZ,505377289,182983.48,25.7,248.5
GRAMEX2000 KFT.,505378502,486927.03,21.44,4981.8
UNIVER PRODUCT ZRT.,505377966,556223.3,12.844000000000001,8190.0
PARÁDFÜRDÖI ÁLLAMI KÓRHÁZ,505377997,48514.19,5.55,249.75
Heves Vármegyei Markhot Ferenc Kórh,505377135,103884.52,7.0,227.2
Budapesti Dr. Manninger Jenő Balese,505377306,60053.44,6.3,328.93
DELIREST Magyarország Kft.,505377607,114737.09,6.4,148.9
Budapesti Bajcsy-Zsilinszky Kórház,505893927,17525.12,1.1,16.48
BIOTECH USA KFT.,505379201,162260.26,2.68,1024.465
DELIREST Magyarország Kft.,505377585,47562.58,6.4,184.07
DELIREST Magyarország Kft.,505377602,98168.03,5.21,224.74
FAKULTÁS FM - ETELE,506836506,22889.28,151.26,196.9
FAKULTÁS FM ZRT.,505378414,40692.39,12.8,623.3
YOURHOTEL MANAGEMENT KFT,505379357,31520.71,33.79,79.934
SZEGEDI TUDOMÁNYEGYETEM,505377160,275948.23,17.26,1363.3400000000001
FRONT-DENT KFT.,505377945,68129.19,66.2,349.88
SILVANUS HOTEL KFT.,505378525,129317.61,0.03,337.26
PLAZMASZOLGÁLAT KFT.,505378486,43393.35,12.77,80.4
Danubius Hotels Zrt.,507276128,5007.18,1.29,16.888
Help-Medic Kft.,505378944,129694.02,20.9,466.7
NAPFÉNY RICSEI IDÖSEK OTTHONA,505379420,58881.23,18.99,163.385
P.DUSSMANN KFT.,507306926,142769.0,2.72,551.3199999999999
Észak-Pesti Centrumkórház-Honvédkór,505377481,15982.16,54.5,213.0
Észak-Budai Szent János Centrumkórh,505377158,67966.2,19.16,1263.13
REFERENCIA MOSODÁK ZRT.,505377951,1293677.04,177.0,7532.216
AUCHAN MAGYARORSZÁG KFT.,505378348,160584.96,4.201,785.339
IKEA LAKBERENDEZÉSI KFT.,505377026,190343.9,1.88,513.188
AUCHAN MAGYARORSZÁG KFT.,505378356,610024.92,0.33,661.006
Szarvasmarha - Csípőtelek,505501888,94953.98,606.0,606.0
DELIREST Magyarország Kft.,505377610,94508.66,10.64,285.36
REXTRA Kereskedelmi Kft.,505377732,79466.59,1.204,542.557
PUSCHO KFT.,505379240,589183.59,228.6,4758.2
Észak-Budai Szent János Centrumkórh,505377155,31940.66,32.9,431.81
UNIVER PRODUCT ZRT.,505377968,214497.64,1.476,5321.8
Fejér Vármegyei Szent György,505377149,217516.7,3.372,790.0500000000001
GALLUS BAROMFITENYÉSZTÖ ÉS KELTETŐ,505379027,215044.57,47.8,625.2
Szilárd Szénási,505376138,8822.72,5.55,92.97
DUNA SZÁLLODA ZRT.,505377284,115039.74,62.7,1037.2
FOGLALKOZTATÓ INTÉZET DARVASTÓ,505378004,119218.94,0.381,187.34
IKEA LAKBERENDEZÉSI KFT.,505377025,163138.87,1.88,548.61
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377519,146802.98,1.0,121.2
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377522,8261.42,121.2,121.2
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377521,11938.32,323.2,323.2
BAKONY INTEGRÁLT SZOCIÁLIS INTÉZMÉN,505377520,23484.96,1.6,177.75
B+N Referencia Zrt.,507453133,565271.61,11.12,4007.0640000000003
SZABADOS ALT.KER. ÉS SZOLG. BT.,505377255,275363.24,1.44,1005.33
IKEA LAKBERENDEZÉSI KFT.,505377027,121598.85,5.423,750.25
ALFA MEAT KFT.,505378329,25318.54,229.0,350.20000000000005
AUCHAN MAGYARORSZÁG KFT.,505378367,204425.53,0.2,81.16
MasterClean International Kft.,505379546,6306.47,20.88,137.052
Békés Vármegyei Központi Kórház,505378986,70619.3,12.54,300.65
DELIREST Magyarország Kft.,505377653,117293.33,2.8,1088.95
LAND PLAN KFT.,505379081,51734.07,4.356,122.14
PÉCSI TUDOMÁNYEGYETEM,505377141,407453.61,3.5,1495.54
LEADEC Kft.,507527235,4340.2,15.34,15.34
Budapesti Péterfy Sándor Utcai Kórh,505377303,70448.78,11.09,139.65
DELIREST Magyarország Kft.,507213687,122896.24,12.8,400.805
ROSSMANN MAGYARORSZÁG KFT,505378308,42247.01,252.8,1225.6999999999998
B.Braun Medical Kft.,505377322,108768.06,12.64,265.38
Szabóné Táboros Barbara EV,507486114,14618.22,20.9,67.7
P.DUSSMANN KFT.,505377334,69162.49,4.0,361.96
SZARVASI MOZZARELLA KFT.,505378016,759249.19,1.476,3606.88
AUSTRIA JUICE HUNGARY KFT,505378638,15803.21,274.8,274.8
HARIBO HUNGÁRIA KFT.,505378317,313786.64,0.288,1794.0
Kinga Vojnic Hajdu,507009806,67164.5,0.2,0.2
Ágnes Tóth,507009734,67164.5,0.2,0.2
# B+N REFERENCIA ZRT.,505378697,7683.43,79.66,273.12
DELIREST Magyarország Kft.,505377597,352266.75,0.34,228.33
P.DUSSMANN KFT.,505377463,19220.73,12.22,293.32
DELIREST Magyarország Kft.,505377651,151325.12,1.136,846.49
DELIREST Magyarország Kft.,507213631,25879.2,2.0,103.48
DELIREST Magyarország Kft.,505377592,127230.64,0.1,115.52
SZEGEDI PAPRIKA ZRT.,505377290,453172.81,45.8,2151.0
Hoge Orvosi Műszer Kft.,505377271,13173.92,10.996,69.552
Semmelweis Egyetem Szív és Érgyógyá,505413083,74799.98,6.09,124.12
PRIZMA-JUNIOR ZRT. Magyar Imre Kórh,506096119,75956.74,2.0,278.12
Orosházi Dr. László Elek Kórház és,505377125,132732.16,18.8,316.348
HOTEL GARDEN KFT.,505378529,331681.99,0.25,836.313
Danubius Hotels Zrt.,507470380,20136.37,20.78,106.77
ALBAFOREST KFT.,505378648,314947.73,0.374,306.694
P.DUSSMANN KFT.,505377351,121546.24,5.55,445.95
AVE Ásványvíz Gyártó és Forgalmazó,505378603,22844.68,213.6,213.6
PRIZMA-JUNIOR ZRT.,505378816,119799.07,10.64,165.57
KÉSZ HOTEL ÉS KONFERENCIA MENEDZSME,505378714,76042.31,5.22,133.92
SOLE-MIZO ZRT.,505377696,567767.3,3.416,3195.8
KAROLINA KÓRHÁZ ÉS RENDELÖINTÉZET,505377231,49380.82,6.7,132.0
MASTERCLEAN KFT.,505378588,4523.86,280.64,280.64
Gyöngyösi Bugát Pál Kórház,505378753,204317.67,0.256,316.533
ZE.MED.KERESKEDELMI ÉS SZOLG.KFT,505377471,82722.74,11.38,1271.04
DELIREST Magyarország Kft.,505377648,28493.1,52.44,120.57
SPEEDY CLEAN SERVICE KFT.,505379478,89363.49,41.8,1467.0
STOCKMEIER FOOD KFT.,505378637,13322.25,549.6,549.6
Bunge Növényolajipari Zrt.,505860950,294802.59,1.476,1564.15
SEMMELWEIS EGYETEM SZOLGÁLTATÁSI IG,505379365,29680.07,3.168,294.016
DELIREST Magyarország Kft.,505377624,62174.38,1.926,67.7
PLAZMASZOLGÁLAT KFT.,505378487,49473.79,20.9,105.876
Semmelweis Egyetem,505377194,20136.37,17.94,105.51400000000001
TARAVIS BAROMFI ÉS ÉLELMISZERIPARI,505378783,1857338.04,0.216,6365.89
NYIRSÉGI PATYOLAT ZRT.,505377029,1460197.31,208.6,3203.0
TETRABBIT KFT.,505378789,316576.19,307.785,2378.18
MASTERCLEAN KFT.,505378597,3802.88,147.08,147.08
Szegedi Tudományegyetem,505377177,142913.41,11.0,248.7
FEVITA HUNGARY ZRT.,505378961,170080.82,37.56,1497.0
Szabolcs-Szatmár-Bereg Vármegyei,505378718,254416.73,10.61,474.28
MASTERCLEAN KFT.,505378593,3802.88,114.571,114.571
Debreceni Egyetem Kenézy Gyula Egye,506039282,419101.55,5.55,1386.0
UNIVER PRODUCT ZRT.,505377967,605882.5,5.228,12746.4
EUROMEDIC TRADING KFT.,505377760,82563.4,13.39,174.78500000000003
RAUCH HUNGÁRIA KFT.,505377246,484010.9,532.6,3510.8999999999996
SEMMELWEIS EGYETEM SZOLGÁLTATÁSI IG,505379378,2503.59,12.54,12.54
DELIREST Magyarország Kft.,507529939,40297.4,12.39,191.07000000000002
DELIREST Magyarország Kft.,507171407,56726.55,6.4,108.13
PÉCSI TUDOMÁNYEGYETEM,505377144,33058.99,10.032,31.92
SZAKÁLY KFT.,505378775,58315.18,9.052,167.91
DREHER SÖRGYÁRAK ZRT.,505377681,136832.59,0.032,1.1
Ízek Gyöngye Vendéglátás és Szolgál,505420618,17360.8,38.1,45.8
WELL PACK HUNGÁRIA KFT.,505379457,128479.0,1207.5,2469.9
ROSENGARTEN KFT.,505377750,43481.35,36.72,111.54
Szabolcs-Szatmár-Bereg Vármegyei,505378720,142494.02,10.64,100.74
KITAX KFT.,505379477,400798.54,5.44,1993.572
Gyirmót Sport & Wellness Hotel,507208855,105044.76,3.28,256.551
BONDUELLE CENTRAL EUROPE,505377283,4340.2,21.845,21.845
DELIREST Magyarország Kft.,505377657,84373.91,137.25,578.544
FRESH CORNER RESTAURANTS KFT.,505378439,15930.5,144.208,220.424
BEST CLEAN BEST KFT.,505378629,47388.67,31.32,756.3
PLAZMASZOLGÁLAT KFT.,505378489,76738.34,14.39,80.4
AUCHAN MAGYARORSZÁG KFT.,505378346,111574.95,1.136,634.45
Békés Vármegyei Központi Kórház,505378987,108827.15,1.52,218.55
Szolnoki MÁV Kórház és Rendelőintéz,505377524,47468.87,14.2,170.754
Kiskunhalasi Semmelweis Kórház,505377298,226683.45,9.58,490.62
Budapesti Uzsoki Utcai Kórház,505377119,26991.15,28.4,147.796
Budapesti Bajcsy-Zsilinszky Kórház,505840185,186610.41,0.03,384.34200000000004
FRESH CORNER RESTAURANTS KFT.,505378441,3159.57,76.656,76.656
XXXLUTZ Lakberendezési Kft.,507326249,91129.08,0.13,69.47
DELIREST Magyarország Kft.,505377614,83137.76,31.92,190.43
B.BRAUN MEDICAL KFT.,505378763,65825.34,25.4,267.96
P.DUSSMANN KFT.,507390251,222230.37,0.25,268.798
RICHTER GEDEON RT,505377709,77754.6,4818.0,4818.0
Hotel Eger & Park,507135151,223955.42,43.8,823.6
VASI KORALL KFT.,505378542,33471.35,87.6,175.2
Magyarországi Református Egyház,505377273,216769.74,1.0,125.46
AUCHAN MAGYARORSZÁG KFT.,505378350,549422.07,0.774,700.774
PÁPAI HÚS KFT.,505377969,309990.0,0.021,0.961
AFC Karima Kft. - Nestlé,506946645,299492.11,0.81,183.506
P.DUSSMANN KFT.,505377442,32302.99,6.4,46.217
P.DUSSMANN KFT.,505377353,90382.62,3.05,108.334
P.DUSSMANN KFT.,505377423,134608.37,11.12,230.65
P.DUSSMANN KFT.,505977507,21701.0,10.71,39.5
P.DUSSMANN KFT.,505377354,102502.65,56.548,169.888
P.DUSSMANN KFT.,505377333,42016.72,12.9,67.434
P.DUSSMANN KFT.,506855428,35729.59,13.13,40.167
P.DUSSMANN KFT.,505377360,122239.57,42.411,385.638
P.DUSSMANN KFT.,505377342,17864.8,20.944,26.917
P.DUSSMANN KFT.,505377458,84507.46,3.05,138.29
P.DUSSMANN KFT.,505377464,50238.16,28.274,73.834
P.DUSSMANN KFT.,505377425,87510.41,13.36,177.474
P.DUSSMANN KFT.,505377343,49126.81,21.58,57.97
Maragoni Élelmiszeripari Zrt.,505379417,18063.14,188.3,421.3
FRESENIUS MEDICAL CARE MAGYARORSZÁG,505377539,5724.82,91.27,91.27
DELIREST Magyarország Kft.,505377652,256496.51,6.4,606.7479999999999
DOME FACILITY SERVICES KFT.,507125410,91797.88,7.67,164.6
MARNEVALL ZRT.,505378321,61484.96,17.84,542.9
DOME FACILITY SERVICES KFT.,507125462,9036.39,126.4,126.4
PRIZMA-Food Szolgáltató Korlátolt F,505379509,26840.92,233.099,709.46
SZILVÁSHÚS KFT.,505379024,32127.36,25.9,386.5
Néprajzi Múzeum,507276660,57035.87,10.97,213.43
PRIZMA-Food Szolgáltató Korlátolt F,505379503,39518.09,23.0,565.255
HOLSTEIN GENETIKA KFT.,505378377,308473.61,1.616,5330.639999999999
PRIZMA-JUNIOR ZRT.,505378815,111964.66,10.64,215.09
Heim Pál Országos Gyermekgyógyászat,505377173,46364.88,1.52,830.5
"ORSZÁGOS MENTÁLIS, IDEGGYÓGYÁSZATI",505758276,5663.16,12.236,79.8
MEDITECHNIK ORVOSI MÜSZERFORG. ÉS J,505377725,7375.78,91.0,91.0
DELIREST Magyarország Kft.,505948623,26529.52,6.4,133.69
HALKER KFT,505379276,16995.51,775.8,775.8
Szent Damján Görögkatolikus Kórház,505377275,209108.83,3.5,1305.12
American International School Budap,507529767,16930.48,12.39,184.284
# DELIREST Magyarország Kft.,505377604,27411.18,115.366,176.516
TOTAL CLEAN 2001 KFT.,505378401,114911.7,8.112,548.1
THERMAL HOTEL VISEGRÁD ZRT,505378012,84537.32,0.37,1086.1480000000001
Hortobágy-Faluvéghalmi Kft.,506262593,40074.85,5.23,286.8
GYULAHÚS KFT.,505378710,115635.33,2.724,336.5
METRO KERESKEDELMI KFT.,505379087,63414.8,5.15,171.09
POZITRON DIAGNOSZTIKA KFT,505378327,9478.04,15.35,161.95
Debreceni Egyetem Klinikai Központ,505377178,135010.93,37.8,559.55
DELIREST Magyarország Kft.,505377596,12690.6,28.28,286.8
DELIREST Magyarország Kft.,505377598,52008.74,42.56,321.36
PRIZMA-JUNIOR ZRT.,507030956,138474.26,0.74,412.04
DELIREST Magyarország Kft.,505377595,132495.26,3.0,266.018
ALPESI FOGÁSZATI SZERVÍZ ÉS KERESKE,505378945,4340.2,26.78,26.78
LEADEC KFT.,505378683,363300.56,40.4,1932.21
SIGFRID ÉS FIAI KFT.,505379199,19132.43,71.7,880.3
VOLF JÓZSEF VÁLLALKOZÓ,505377954,11548.98,12.39,182.85
MATERNITY MAGÁNKLINIKA KFT.,505378530,23095.61,1.25,364.01
FRESH CORNER RESTAURANTS KFT.,505378434,60423.48,24.41,144.549
PARTNER IN PET FOOD HUNGÁRIA KFT,505378500,139323.01,48.23,697.0
METRO KERESKEDELMI KFT.,505379088,46290.25,11.5,289.3
GIVAUDAN HUNGARY KFT.,505378643,1838228.22,4.42,26435.4
PRIZMA-Food Szolgáltató Korlátolt F,507037433,113376.83,240.3,711.15
FRESH CORNER RESTAURANTS KFT.,505378440,102280.43,0.43,173.78
DELIREST Magyarország Kft.,505377584,129098.34,9.58,166.396
PHOENIX PHARMA  ZRT.,505377286,12176.62,72.8,301.52
AUCHAN MAGYARORSZÁG KFT.,505378364,2503.59,22.24,22.24
Kazincbarcikai Kórház,505377680,135773.21,6.052,130.75
PRIZMA-JUNIOR ZRT.,505378812,37021.57,115.51,128.319
INTERBOS KFT.,505378458,217845.88,151.2,1595.85
WESTHIGIÉNIA KFT.,505378758,547591.84,0.432,837.658
ORSZÁGOS VÉRELLÁTÓ SZOLGÁLAT,505377922,5024.18,8.0,8.0
Pick Szeged Zrt. Központi Telep,505377262,318553.42,0.001,137.0
Andras Székely,505376025,405490.59,0.033,27.248
PLAZMASZOLGÁLAT KFT.,505378488,196504.48,0.2,41.1
COLOPLAST HUNGARY KFT.,505378396,5724.82,72.58,72.58
EGAL-TEAM FACILITY KFT.,505379480,11420.64,108.99,160.23
PRIZMA-JUNIOR ZRT.,505378813,254002.66,0.37,479.17
SEMMELWEIS EGYETEM,505377218,2503.59,8.664,8.664
# P.DUSSMANN KFT.,505377431,139736.67,11.12,932.4
P.DUSSMANN KFT,507261225,39969.12,26.5,88.884
# P.DUSSMANN KFT.,505377397,44768.98,26.22,96.462
P.DUSSMANN KFT.,505377432,25120.91,10.76,41.548
P.DUSSMANN KFT.,505377364,21696.68,6.454,87.13000000000001
# P.DUSSMANN KFT.,505377398,46630.59,13.11,110.50999999999999
# P.DUSSMANN KFT.,505377459,29920.76,10.76,65.21600000000001
P.DUSSMANN KFT.,505377389,11193.34,266.21999999999997,266.21999999999997
P.DUSSMANN KFT.,505869257,18837.07,20.88,57.17
P.DUSSMANN KFT.,507261347,6962.45,90.2,121.428
P.DUSSMANN KFT.,507088675,23844.25,11.12,88.45400000000001
P.DUSSMANN KFT.,505377395,5509.83,21.88,21.88
P.DUSSMANN KFT.,507302111,168087.81,21.88,611.18
P.DUSSMANN KFT.,507440305,16333.49,13.13,91.592
P.DUSSMANN KFT.,505377391,43401.99,10.38,49.4
P.DUSSMANN KFT.,507234697,99522.65,10.75,78.0
P.DUSSMANN KFT.,505377400,13020.6,21.12,26.15
P.DUSSMANN KFT.,505377382,12847.94,6.4,26.268
P.DUSSMANN KFT.,505377433,2503.59,22.24,22.24
XVI. KERÜLET KERTVÁROSI E,505378470,7510.76,14.2,35.5
SMH TRADE KFT.,507255519,47783.35,275.33,709.27
Gnocco Promenade Garden Irodaház,507542904,4509.86,210.091,210.091
Szent Margit Rendelőintézet,505378015,19480.39,12.54,133.14000000000001
TEVA GYÓGYSZERGYÁR ZRT,505377168,364190.92,83.6,5375.0
PRIZMA-JUNIOR ZRT.,507005126,84039.62,38.4,388.6
GRAND HOTEL SAVOY,507270441,182385.16,0.43799999999999994,1181.095
DR. VASS LÁSZLÓ EÜ-I INTÉ,505377942,7510.76,18.2,32.4
P.DUSSMANN KFT.,505377444,46649.24,12.0,92.09
Tiszaág Integrált Szociális Intézmé,505377476,110544.66,20.9,369.12
Sáhó-Á Kft.,505465891,73691.88,238.8,1061.3
LEADEC KFT.,507244078,81503.98,15.34,1291.28
REALTRADE KFT.,505378657,65038.95,13.941,97.9
Zoltan Brunecker,505369968,166875.64,0.335,37.692
B.BRAUN AVITUM HUNGARY ZRT.,505377319,2503.59,25.34,25.34
Prizma-Junior Zrt. 67-es üzem,505819987,52178.36,11.774000000000001,694.19
P.DUSSMANN KFT.,507529985,43208.31,23.67,381.834
Hajdúhús 2000 Kft.,507194693,52593.21,3.55,572.5
ECO-MEAT KFT.,505378952,9255.39,103.28,103.28
Pharmamagist Kft.,505379332,5007.18,11.38,43.65
DA VINCI KFT.,505379400,61813.45,11.38,119.16
Rampart Gasztronómia Kft.,507049596,56873.21,95.11,362.3
Lumniczer Sándor Kórház-Rendelőinté,507548301,5024.18,14.2,14.2
DELIREST Magyarország Kft.,505377619,40165.07,21.6,116.24000000000001
BUDAVÁRI ÖNKORMÁNYZAT,505377722,10014.35,6.97,34.85
KOMLÓI EGÉSZSÉGCENTRUM,505377239,63490.08,6.62,88.0
Semmelweis Egyetem Arc- Állcsont-,505377204,3159.57,72.84,72.84
Mary-Ker Pasta Kft. - Zala-Clean,506944081,41501.7,149.4,597.6
Parma Produkt Kft.,506115786,8822.72,44.66,66.99
Csongrád-Csanád Megyei Egészségügyi,505377288,4466.2,14.2,14.2
DELIREST Magyarország Kft.,505377616,33829.63,47.25,140.325
Észak-Pesti Centrumkórház-Honvédkór,505806894,5024.18,9.728,9.728
PADDOCK-RING KFT. PANNÓNIA RING ÉTT,505378707,18396.12,104.83,206.61
HAT-AGRO Higigénia Kft.,506104662,205414.66,167.2,10450.0
COLOPLAST HUNGARY KFT.,505378395,25133.91,42.848,42.848
Art Manual Kft.,505876552,5663.16,34.47,62.644
"ORSZÁGOS MENTÁLIS, IDEGGYÓGYÁSZATI",505377165,36534.85,9.728,261.823
